,user,following,following_in_degree,Entity owner (English)
18255,chine_guinee,ChinaEmbKazakh,68,Ministry of Foreign Affairs
18256,chine_guinee,AmbLiuQuan,114,Ministry of Foreign Affairs
18257,chine_guinee,ChinaEmSlovenia,128,Ministry of Foreign Affairs
18258,chine_guinee,ChinaEmbEsp,114,Ministry of Foreign Affairs
18259,chine_guinee,China_Amb_India,148,Ministry of Foreign Affairs
18260,chine_guinee,ChinaAmbSA,151,Ministry of Foreign Affairs
18261,chine_guinee,ChineseZimbabwe,83,Ministry of Foreign Affairs
18262,chine_guinee,AmbChineBurundi,43,Ministry of Foreign Affairs
18263,chine_guinee,Chine_au_Mali,74,Ministry of Foreign Affairs
18264,chine_guinee,CGTNFrancais,41,Ministry of Foreign Affairs
18265,chine_guinee,XHChineNouvelle,17,Ministry of Foreign Affairs
18266,chine_guinee,SpokespersonCHN,329,Ministry of Foreign Affairs
18267,chine_guinee,zhang_heqing,245,Ministry of Foreign Affairs
18268,chine_guinee,AmbQinGang,225,Ministry of Foreign Affairs
18269,chine_guinee,MFA_China,299,Ministry of Foreign Affairs
18270,chine_guinee,zlj517,308,Ministry of Foreign Affairs
18271,chine_guinee,WuPeng_MFAChina,149,Ministry of Foreign Affairs
18272,chine_guinee,AmbassadeChine,175,Ministry of Foreign Affairs
18273,chine_guinee,XIEYongjun_CHN,143,Ministry of Foreign Affairs
18274,chine_guinee,ZhaLiyou,188,Ministry of Foreign Affairs
18275,chine_guinee,Chinamission2un,196,Ministry of Foreign Affairs
18276,chine_guinee,ChinaAmbUN,210,Ministry of Foreign Affairs
18277,chine_guinee,China2ASEAN,133,Ministry of Foreign Affairs
18278,chine_guinee,MahuiChina,187,Ministry of Foreign Affairs
18279,chine_guinee,AmbLiuXiaoMing,230,Ministry of Foreign Affairs
18280,chine_guinee,CGTNOfficial,307,Ministry of Foreign Affairs
18281,chine_guinee,izhejiang,93,Ministry of Foreign Affairs
18282,chine_guinee,ChinaEmbEritrea,84,Ministry of Foreign Affairs
18283,chine_guinee,ChineseEstonia,39,Ministry of Foreign Affairs
18284,chine_guinee,XisMoments,85,Ministry of Foreign Affairs
18285,chine_guinee,Echinanews,169,Ministry of Foreign Affairs
18286,chine_guinee,shao_zheng,63,Ministry of Foreign Affairs
18287,chine_guinee,AmbXieFeng,121,Ministry of Foreign Affairs
18288,chine_guinee,YayingRUAN,24,Ministry of Foreign Affairs
18289,chine_guinee,cgtnafrica,70,Ministry of Foreign Affairs
18290,chine_guinee,chinafrance,9,Ministry of Foreign Affairs
18291,chine_guinee,ChinaCG_Ffm,76,Ministry of Foreign Affairs
18292,chine_guinee,ChinaCG_Muc,94,Ministry of Foreign Affairs
18293,chine_guinee,ChinaCG_NYC,110,Ministry of Foreign Affairs
18294,chine_guinee,iloveguizhou,58,Ministry of Foreign Affairs
18295,chine_guinee,WuxiCity,48,Ministry of Foreign Affairs
18296,chine_guinee,ChinaCGMTL,33,Ministry of Foreign Affairs
18297,chine_guinee,AmbZhengZeguang,97,Ministry of Foreign Affairs
18298,chine_guinee,ShaanxiMoments,47,Ministry of Foreign Affairs
18299,chine_guinee,CHNembinSudan,108,Ministry of Foreign Affairs
18300,chine_guinee,ChineseEmb_FJ,91,Ministry of Foreign Affairs
18301,chine_guinee,embajadorcn_uy,78,Ministry of Foreign Affairs
18302,chine_guinee,BeijingReview,98,Ministry of Foreign Affairs
18303,chine_guinee,ChinaEmbAntigua,41,Ministry of Foreign Affairs
18304,chine_guinee,ChinaEmbArg,42,Ministry of Foreign Affairs
18305,chine_guinee,ChinaMissionGva,89,Ministry of Foreign Affairs
18306,chine_guinee,Chinaemb_Hellas,100,Ministry of Foreign Affairs
18307,chine_guinee,ChinaInDenmark,40,Ministry of Foreign Affairs
18308,chine_guinee,chinacgedi,62,Ministry of Foreign Affairs
18309,chine_guinee,ChineseEmbinRus,52,Ministry of Foreign Affairs
18310,chine_guinee,EmbChinaMex,51,Ministry of Foreign Affairs
18311,chine_guinee,cidcaofficial,68,Ministry of Foreign Affairs
18312,chine_guinee,chinaembcongobz,66,Ministry of Foreign Affairs
18313,chine_guinee,QiushiJournal,98,Ministry of Foreign Affairs
18314,chine_guinee,ChinaEmbSL,85,Ministry of Foreign Affairs
18315,chine_guinee,CGChinaInZurich,86,Ministry of Foreign Affairs
18316,chine_guinee,ChinaConSydney,127,Ministry of Foreign Affairs
18317,chine_guinee,ChinaEmbNL,108,Ministry of Foreign Affairs
18318,chine_guinee,China_Lyon,83,Ministry of Foreign Affairs
18319,chine_guinee,YDunhai,85,Ministry of Foreign Affairs
18320,chine_guinee,DXinjiang,58,Ministry of Foreign Affairs
18321,chine_guinee,ChineAmbassade,30,Ministry of Foreign Affairs
18322,chine_guinee,GoJiangsu,87,Ministry of Foreign Affairs
18323,chine_guinee,EmbChina_RS,75,Ministry of Foreign Affairs
18324,chine_guinee,shen_shiwei,130,Ministry of Foreign Affairs
18325,chine_guinee,AmbassadorHuang,48,Ministry of Foreign Affairs
18326,chine_guinee,ConsulateSan,55,Ministry of Foreign Affairs
18327,chine_guinee,PRCAmbNL,67,Ministry of Foreign Affairs
18328,chine_guinee,SpokespersonHZM,92,Ministry of Foreign Affairs
18329,chine_guinee,YaoFei9,11,Ministry of Foreign Affairs
18330,chine_guinee,China_Amb_Mdv,112,Ministry of Foreign Affairs
18331,chine_guinee,AmbChenBo,39,Ministry of Foreign Affairs
18332,chine_guinee,ChinaAmbBelgium,109,Ministry of Foreign Affairs
18333,chine_guinee,ChinaEmbPeru,49,Ministry of Foreign Affairs
18334,chine_guinee,CGPRCinDubai,62,Ministry of Foreign Affairs
18335,chine_guinee,ChinaEmbajadaRD,41,Ministry of Foreign Affairs
18336,chine_guinee,EmbChinaCuba,64,Ministry of Foreign Affairs
18337,chine_guinee,ChinaEmbajada,35,Ministry of Foreign Affairs
18338,chine_guinee,china_embajada,55,Ministry of Foreign Affairs
18339,chine_guinee,ChinaCGCalgary,84,Ministry of Foreign Affairs
18340,chine_guinee,ChineAmbDjibout,48,Ministry of Foreign Affairs
18341,chine_guinee,consulat_de,71,Ministry of Foreign Affairs
18342,chine_guinee,china_emb_ng,50,Ministry of Foreign Affairs
18343,chine_guinee,jejuZLG,51,Ministry of Foreign Affairs
18344,chine_guinee,ChnConsulateNgo,30,Ministry of Foreign Affairs
18345,chine_guinee,ChinaEmbGermany,76,Ministry of Foreign Affairs
18346,chine_guinee,ChinaEmbAddis,73,Ministry of Foreign Affairs
18347,chine_guinee,ConsulChinaBcn,95,Ministry of Foreign Affairs
18348,chine_guinee,EmbChinaGE,106,Ministry of Foreign Affairs
18349,chine_guinee,ChineseLiberia,108,Ministry of Foreign Affairs
18350,chine_guinee,ChinaEmbinGH,82,Ministry of Foreign Affairs
18351,chine_guinee,ChnConsulateNgt,50,Ministry of Foreign Affairs
18352,chine_guinee,EmbZhangRun,86,Ministry of Foreign Affairs
18353,chine_guinee,ChinaIraq,100,Ministry of Foreign Affairs
18354,chine_guinee,ConsulChinaRJ,34,Ministry of Foreign Affairs
18355,chine_guinee,ChinainLebanon,98,Ministry of Foreign Affairs
18356,chine_guinee,ChinaEmbSVK,100,Ministry of Foreign Affairs
18357,chine_guinee,Amb_ZhuJing,75,Ministry of Foreign Affairs
18358,chine_guinee,AmbCuiTiankai,186,Ministry of Foreign Affairs
18359,chine_guinee,DrZhaoyongchen,67,Ministry of Foreign Affairs
18360,chine_guinee,ZhongBai2020,146,Ministry of Foreign Affairs
18361,chine_guinee,ChineseEmb_PNG,103,Ministry of Foreign Affairs
18362,chine_guinee,ChinaConsulate,95,Ministry of Foreign Affairs
18363,chine_guinee,ChinaEmbGrenada,97,Ministry of Foreign Affairs
18364,chine_guinee,chinaembaustria,102,Ministry of Foreign Affairs
18365,chine_guinee,ChineseEmbinUK,151,Ministry of Foreign Affairs
18366,chine_guinee,AmbCHINEenRDC,55,Ministry of Foreign Affairs
18367,chine_guinee,ChinaEUMission,162,Ministry of Foreign Affairs
18368,chine_guinee,EmbajadaChinaSV,43,Ministry of Foreign Affairs
18369,chine_guinee,PRCAmbNepal,114,Ministry of Foreign Affairs
18370,chine_guinee,AmbChenWeiqing,60,Ministry of Foreign Affairs
18371,chine_guinee,ChineseSomalia,99,Ministry of Foreign Affairs
18372,chine_guinee,ChineseEmbTZ,95,Ministry of Foreign Affairs
18373,chine_guinee,EmbaixadaChina,80,Ministry of Foreign Affairs
18374,chine_guinee,ChineseEmbKenya,100,Ministry of Foreign Affairs
18375,chine_guinee,AmbLiaoLiqiang,102,Ministry of Foreign Affairs
18376,chine_guinee,LiyingZHU1,38,Ministry of Foreign Affairs
18377,chine_guinee,ChineseEmbinUS,206,Ministry of Foreign Affairs
18378,chine_guinee,WangXianfeng8,39,Ministry of Foreign Affairs
18379,chine_guinee,China_Amb_Zim,89,Ministry of Foreign Affairs
18380,chine_guinee,ChinaEmbPoland,105,Ministry of Foreign Affairs
18381,chine_guinee,chineseembassy1,28,Ministry of Foreign Affairs
18382,chine_guinee,CHNEmbSuriname,36,Ministry of Foreign Affairs
18383,chine_guinee,ChinaEmbAngola,77,Ministry of Foreign Affairs
18384,chine_guinee,CathayPak,135,Ministry of Foreign Affairs
18385,chine_guinee,AmbChineCmr,66,Ministry of Foreign Affairs
18386,chine_guinee,WangJianPaco,37,Ministry of Foreign Affairs
18387,chine_guinee,ChinaembassyT,81,Ministry of Foreign Affairs
18388,chine_guinee,ChinaEmbOttawa,89,Ministry of Foreign Affairs
18389,chine_guinee,ChnConsul_osaka,83,Ministry of Foreign Affairs
18390,chine_guinee,ChinaEmbKabul,101,Ministry of Foreign Affairs
18391,chine_guinee,ChineseEmbinHU,108,Ministry of Foreign Affairs
18392,chine_guinee,ChineseEmb_Uga,81,Ministry of Foreign Affairs
18393,chine_guinee,ChinaEmbKSA,73,Ministry of Foreign Affairs
18394,chine_guinee,AmbChangHua,92,Ministry of Foreign Affairs
18395,chine_guinee,li_xiaosi,168,Ministry of Foreign Affairs
18396,chine_guinee,Amb_Yiming,138,Ministry of Foreign Affairs
18397,Hakimyu2,dupingCHN,42,Ministry of Foreign Affairs
18398,Hakimyu2,ChinaCG_Muc,94,Ministry of Foreign Affairs
18399,Hakimyu2,promisingzhuang,56,Ministry of Foreign Affairs
18400,Hakimyu2,gabriekestabem,52,Ministry of Foreign Affairs
18401,Hakimyu2,ChinaMissionGva,89,Ministry of Foreign Affairs
18402,Hakimyu2,JilinChina,54,Ministry of Foreign Affairs
18403,Hakimyu2,sun_weide,67,Ministry of Foreign Affairs
18404,Hakimyu2,peijin_zhang,31,Ministry of Foreign Affairs
18405,Hakimyu2,AndyBxxx,92,Ministry of Foreign Affairs
18406,Hakimyu2,AmbLiaoLiqiang,102,Ministry of Foreign Affairs
18407,Hakimyu2,ChinaEmbinCH,101,Ministry of Foreign Affairs
18408,Hakimyu2,JessicaZ1018,16,Ministry of Foreign Affairs
18409,Hakimyu2,CHNembinSudan,108,Ministry of Foreign Affairs
18410,Hakimyu2,ChineseEmbtoYEM,107,Ministry of Foreign Affairs
18411,Hakimyu2,PatrickZhengCHN,36,Ministry of Foreign Affairs
18412,Hakimyu2,ChinaEmbKuwait,21,Ministry of Foreign Affairs
18413,Hakimyu2,ChineseembassyJ,89,Ministry of Foreign Affairs
18414,Hakimyu2,AmbassadeChine,175,Ministry of Foreign Affairs
18415,Hakimyu2,AmbLiuXiaoMing,230,Ministry of Foreign Affairs
18416,Hakimyu2,fayhaaChina,11,Ministry of Foreign Affairs
18417,Hakimyu2,CaoYi_MFA,178,Ministry of Foreign Affairs
18418,Hakimyu2,Cao_Li_CHN,94,Ministry of Foreign Affairs
18419,Hakimyu2,muyi_dima,10,Ministry of Foreign Affairs
18420,Hakimyu2,WuPeng_MFAChina,149,Ministry of Foreign Affairs
18421,Hakimyu2,LiuXininBeijing,140,Ministry of Foreign Affairs
18422,Hakimyu2,salahzhang,67,Ministry of Foreign Affairs
18423,Hakimyu2,XIEYongjun_CHN,143,Ministry of Foreign Affairs
18424,Hakimyu2,CGMeifangZhang,182,Ministry of Foreign Affairs
18425,Hakimyu2,Amb_LuKang,146,Ministry of Foreign Affairs
18426,Hakimyu2,Shanhui_Jacky,17,Ministry of Foreign Affairs
18427,Hakimyu2,Ambassador_Liu,140,Ministry of Foreign Affairs
18428,Hakimyu2,li_xiaosi,168,Ministry of Foreign Affairs
18429,Hakimyu2,YXiusheng,95,Ministry of Foreign Affairs
18430,Hakimyu2,AmbDongXiaojun,77,Ministry of Foreign Affairs
18431,Hakimyu2,Amazing_Yunnan,92,Ministry of Foreign Affairs
18432,Hakimyu2,AmbZhengZeguang,97,Ministry of Foreign Affairs
18433,Hakimyu2,AmbQinGang,225,Ministry of Foreign Affairs
18434,Hakimyu2,CGHuangPingNY,117,Ministry of Foreign Affairs
18435,Hakimyu2,AmbKongXuanyou,34,Ministry of Foreign Affairs
18436,Hakimyu2,ChenMingjian_CN,53,Ministry of Foreign Affairs
18437,Hakimyu2,Zhou_Li_CHN,116,Ministry of Foreign Affairs
18438,Hakimyu2,xuejianosaka,136,Ministry of Foreign Affairs
18439,Hakimyu2,xinjiangchannel,105,Ministry of Foreign Affairs
18440,Hakimyu2,MahuiChina,187,Ministry of Foreign Affairs
18441,Hakimyu2,yiwen_zh,39,Ministry of Foreign Affairs
18442,Hakimyu2,zhang_heqing,245,Ministry of Foreign Affairs
18443,Hakimyu2,libijian2,128,Ministry of Foreign Affairs
18444,Hakimyu2,SichuanDaily,72,Ministry of Foreign Affairs
18445,Hakimyu2,MAKSIMYQY,48,Ministry of Foreign Affairs
18446,Hakimyu2,ChinainLebanon,98,Ministry of Foreign Affairs
18447,Hakimyu2,ChinaIraq,100,Ministry of Foreign Affairs
18448,Hakimyu2,tianwei,37,Ministry of Foreign Affairs
18449,Hakimyu2,MOFCOM_China,58,Ministry of Foreign Affairs
18450,Hakimyu2,stuartyueh,37,Ministry of Foreign Affairs
