is_blue_verified,created_at,description,favourites_count,followers_count,friends_count,listed_count,location,media_count,name,normal_followers_count,pinned_tweet_ids_str,possibly_sensitive,profile_banner_url,profile_image_url_https,screen_name,statuses_count,verified,want_retweets,withheld_in_countries,professional_type,smart_blocked_by,smart_blocking,has_hidden_likes_on_profile,has_hidden_subscriptions_on_profile,is_identity_verified,verified_since_msec,can_highlight_tweets,highlighted_tweets,creator_subscriptions_count,url_0_display,url_0_expanded,url_0_url
False,Thu Sep 05 12:00:42 +0000 2019,"Opinion writer. Graduated from @DukeU and @GWtweets. Views expressed here are my own, RT isn’t endorsement.",1297,577,1979,6,China,11,Huang Jiyuan,577,[],False,https://pbs.twimg.com/profile_banners/1169580955524194305/1568721373,https://pbs.twimg.com/profile_images/1171673998717046786/Cg4L8l34_normal.jpg,huang_jiyuan,2243,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Tue Nov 12 10:31:22 +0000 2019,"Comprehensive economics and business news from CGTN Digital, helps you decipher Chinese economy.",11,1173,24,37,"Beijing, China",287,CGTN Business,1173,[],False,https://pbs.twimg.com/profile_banners/1194200332445741057/1573554985,https://pbs.twimg.com/profile_images/1194202664868839424/I2kWncOe_normal.jpg,CGTNBusiness,5553,False,False,[],,False,False,False,False,False,,False,0,0,cgtn.com/business,https://www.cgtn.com/business,https://t.co/J4o3gSOuEQ
True,Tue Dec 31 10:03:22 +0000 2019,"Top Economic News on Policy, Finance, Corporates and Market in China.",18991,6491,172,69,Beijing,18668,"Economic Daily, China",6491,['1722080553594401222'],False,https://pbs.twimg.com/profile_banners/1211950858746785793/1577787273,https://pbs.twimg.com/profile_images/1211953773628624897/iqu1OXRW_normal.jpg,EDNewsChina,19473,False,False,[],,False,False,False,False,False,1596771662710,True,0,0,,,
True,Mon Mar 29 09:42:28 +0000 2021,"觀察世界，大國崛起之際
反省自身，小國博弈之時

YT:https://t.co/N3AimM4h5C…
FB:https://t.co/cGWAvqpKMw…",165,50601,69,170,,6673,孤烟暮蝉,50601,[],False,https://pbs.twimg.com/profile_banners/1376469670874640386/1617096943,https://pbs.twimg.com/profile_images/1598135580990533633/hy2kxV47_normal.jpg,guyanmuchan001,7283,False,False,[],,False,False,False,False,False,1691749564044,True,0,0,weibo.com/u/2150758415,https://weibo.com/u/2150758415,https://t.co/aIfYx9aYvi
False,Tue Feb 14 12:04:57 +0000 2017,逍遥,0,33,0,1,"北京, 中华人民共和国",1,Cgtn Yang Rui,33,[],False,,https://pbs.twimg.com/profile_images/831475338664218624/Tb4D8kVR_normal.jpg,yangrui88,2,False,False,[],,False,False,False,False,False,,False,0,0,,,
True,Mon Jun 22 12:41:39 +0000 2009,"China's national English language newspaper, under the People's Daily. Apps: https://t.co/S9E7BpFVPI",286,1891025,543,5937,"Beijing, China",183108,Global Times,1891025,[],False,https://pbs.twimg.com/profile_banners/49616273/1652855002,https://pbs.twimg.com/profile_images/1246507687178715136/6QKcEtxB_normal.jpg,globaltimesnews,247123,False,False,[],Business,False,False,False,False,False,1472765528864,True,0,0,globaltimes.cn,https://www.globaltimes.cn/,https://t.co/LgROMWT42V
False,Wed Mar 18 09:30:05 +0000 2020,今日から新しい旅が始まりました。(。・ω・｡)。🇨🇳🇯🇵中日地方間の相互理解と友好交流を促進するため頑張っていきたいと思います。よろしくお願いします。😀,645,3136,108,51,"Niigata-shi Chuo-ku, Niigata",390,中華人民共和国駐新潟総領事館の新ちゃん,3136,[],False,https://pbs.twimg.com/profile_banners/1240208564896976896/1639905027,https://pbs.twimg.com/profile_images/1246468306074124288/BNu-z3Kg_normal.jpg,ChnConsulateNgt,792,False,False,[],,False,False,False,False,False,,False,0,0,niigata.china-consulate.org/chn/,http://niigata.china-consulate.org/chn/,https://t.co/uxE3NOHlJT
False,Wed Oct 20 05:49:06 +0000 2021,,0,3563,7,48,,24,孔鉉佑,3563,[],False,https://pbs.twimg.com/profile_banners/1450700529131143169/1635208689,https://pbs.twimg.com/profile_images/1452796654919176198/IzhkHLRV_normal.jpg,AmbKongXuanyou,79,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Mon Nov 30 03:46:55 +0000 2020,Consulate-General of the People's Republic of China in Melbourne,27,2967,72,44,"Melbourne, Victoria, Australia",858,Chinese Consulate-General in Melbourne,2967,[],False,https://pbs.twimg.com/profile_banners/1333256114448723973/1606709056,https://pbs.twimg.com/profile_images/1333256525750493187/FJs4RHDc_normal.jpg,ChineseCon_Mel,1153,False,False,[],,False,False,False,False,False,,False,0,0,melbourne.china-consulate.org/eng/,http://melbourne.china-consulate.org/eng/,https://t.co/rMhAbdngmZ
False,Tue Mar 03 22:05:42 +0000 2020,Embajada de la República Popular China en Cuba,1231,4970,316,87,Cuba,1742,Embajada de China en Cuba,4970,[],False,https://pbs.twimg.com/profile_banners/1234962650053910528/1682518551,https://pbs.twimg.com/profile_images/1651701860032495616/u3dX8UEa_normal.jpg,EmbChinaCuba,3059,False,False,[],Creator,False,False,False,False,False,1596041772127,False,0,0,cu.china-embassy.org/esp/,http://cu.china-embassy.org/esp/,https://t.co/D6y9W1gehb
False,Mon Mar 23 08:53:03 +0000 2020,,16,877,18,33,Ukraine,127,Chinese Embassy in Ukraine,877,[],False,https://pbs.twimg.com/profile_banners/1242011069431889923/1586031844,https://pbs.twimg.com/profile_images/1242017100505505797/nr8830Vr_normal.jpg,China_Ukraine_,182,False,False,[],,False,False,False,False,False,1672905600000,False,0,0,,,
False,Sat Feb 08 09:58:16 +0000 2020,Приветствую всех посетителей официального Twitter Посольства КНР в РФ! Благодарю вас за внимание к Китаю и китайско-российским отношениям!,26,27339,21,192,Moscow,1178,Chinese Embassy in Russia 中国驻俄罗斯大使馆,27339,[],False,https://pbs.twimg.com/profile_banners/1226082749683032064/1670446227,https://pbs.twimg.com/profile_images/1246478796993282048/XOvaCz39_normal.jpg,ChineseEmbinRus,1352,False,False,[],,False,False,False,False,False,1614473791938,False,0,0,ru.china-embassy.org/rus/,http://ru.china-embassy.org/rus/,https://t.co/580wCT0skg
False,Thu Nov 25 13:44:18 +0000 2021,Embassy of the People's Republic of China in the Republic of Namibia,46,1971,72,34,,131,Chinese Embassy in Namibia,1971,[],False,https://pbs.twimg.com/profile_banners/1463865904081604612/1637849379,https://pbs.twimg.com/profile_images/1463866250979942400/r9pC5fF__normal.jpg,ChinaEmbNamibia,521,False,False,[],,False,False,False,False,False,1672905600000,False,0,0,,,
False,Sat Mar 21 09:50:39 +0000 2020,‎中国驻苏丹大使馆السفارة الصينية في السودان‎,1639,6147,5045,58,"Khartoum, Sudan",1402,ChineseEmbassyinSudan,6147,['1635603190401077248'],False,https://pbs.twimg.com/profile_banners/1241301048029052928/1584784499,https://pbs.twimg.com/profile_images/1241302267996889088/I4QWd284_normal.jpg,CHNembinSudan,8536,False,False,[],,False,False,False,False,False,1596500555788,False,0,0,sd.china-embassy.org,http://sd.china-embassy.org/,https://t.co/xTOIfJGChl
False,Mon Apr 29 07:54:50 +0000 2019,The Official twitter account of the Embassy of the People's Republic of China in the Republic of Albania Facebook https://t.co/cNxllvfI7p,1195,3659,374,92,Albania,358,ChinaEmbassy Tirana,3659,[],False,https://pbs.twimg.com/profile_banners/1122771205545709569/1590503259,https://pbs.twimg.com/profile_images/1471146463359086595/5QAGKcOm_normal.jpg,ChinaembassyT,1069,False,False,[],Business,False,False,False,False,False,1672905600000,False,0,0,,,
False,Wed Feb 05 02:14:02 +0000 2020,"HWW net the U.S Channel is launched in June,2017, provided top news and stories around the China and the world. 海外网 美国融媒体中心，为您提供来自中国和全世界的热点新闻信息。",624,6619,181,4,"Los Angeles, CA",1214,海外网 美国融媒体中心,6619,[],False,https://pbs.twimg.com/profile_banners/1224878701323513857/1650492546,https://pbs.twimg.com/profile_images/1443703058500775938/OZnVbGEn_normal.jpg,haiwaiwangUS,3127,False,False,[],Creator,False,False,False,False,False,,False,0,0,haiwainet.cn,http://www.haiwainet.cn/,https://t.co/JCa5bd7bVk
False,Mon Feb 20 08:41:38 +0000 2017,The official twitter account of the Embassy of the People's Republic of China in the Republic of the Philippines,532,14831,231,103,"Metro Manila, the Philippines",3949,ChineseEmbassyManila,14831,['1706293949961589150'],False,https://pbs.twimg.com/profile_banners/833597469007097856/1670372700,https://pbs.twimg.com/profile_images/1600285202643038208/iS_nZrMf_normal.jpg,Chinaembmanila,10063,False,False,[],,False,False,False,False,False,1672905600000,False,0,0,ph.chineseembassy.org/eng/,http://ph.chineseembassy.org/eng/,https://t.co/GLOFZcQUMF
True,Mon Jun 04 07:34:01 +0000 2012,Follow us to discover beautiful landscapes and typical lifestyles in China.,154,226203,86,204,"Beijing, China",14237,Guangming Daily,226203,[],False,https://pbs.twimg.com/profile_banners/599026769/1649671482,https://pbs.twimg.com/profile_images/844834824477073408/NYCrUrRc_normal.jpg,Guangming_Daily,18415,False,False,[],Business,False,False,False,False,False,1476120774549,True,0,0,en.gmw.cn,http://en.gmw.cn/,https://t.co/BIZVHGZfuG
False,Mon Feb 10 10:51:01 +0000 2020,Embassy of the People's Republic of China in the Slovak Republic,132,5521,200,106,"Bratislava, Slovak Republic",272,中国驻斯洛伐克使馆 Čínske veľvyslanectvo na Slovensku,5521,[],False,https://pbs.twimg.com/profile_banners/1226820755721248769/1586016705,https://pbs.twimg.com/profile_images/1226885367040794626/xGb1aq2h_normal.png,ChinaEmbSVK,1500,False,False,[],,False,False,False,False,False,1583393659899,False,0,0,facebook.com/ChinaEmbSVK,https://www.facebook.com/ChinaEmbSVK,https://t.co/rASv8LOs0k
False,Wed Feb 09 12:58:45 +0000 2022,Consul General of China in Sao Paulo,14890,2858,165,13,,743,陈佩洁 CHEN Peijie,2858,[],False,https://pbs.twimg.com/profile_banners/1491395950434263047/1663807753,https://pbs.twimg.com/profile_images/1555561127903469570/RQ-Hm14a_normal.jpg,Hongchencuxian,3135,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Tue Sep 03 20:12:43 +0000 2019,"Ambassador of the People's Republic of China to the Republic of Suriname
Personal views only",25968,13716,240,158,,151,Quan Liu,13716,[],False,https://pbs.twimg.com/profile_banners/1168979212574892034/1567900484,https://pbs.twimg.com/profile_images/1168980666257739777/Qbl89APo_normal.jpg,AmbLiuQuan,14611,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Thu Mar 03 05:20:44 +0000 2016,大公網是香港大公報主辦的綜合性新媒體平台，是華文世界最具影響力的網絡媒體。每日向內地、港澳台以及全球華人發佈最具價值的政治資訊。,7,2121,34,11,Hong Kong,1484,大公報-大公網,2121,[],False,https://pbs.twimg.com/profile_banners/705261603109744642/1459233985,https://pbs.twimg.com/profile_images/861394347350044672/PL_u-97p_normal.jpg,TakungNews,1647,False,False,[],,False,False,False,False,False,,False,0,0,takungpao.com.hk,http://www.takungpao.com.hk,https://t.co/6DBFjEExYM
False,Thu Oct 07 13:15:06 +0000 2010,記者。中日関係担当。Reporter on news between China and Japan. @PKU1898 Alumni.,397,933,1030,7,"北京, 中华人民共和国",210,BingC,933,[],False,https://pbs.twimg.com/profile_banners/199667836/1499843742,https://pbs.twimg.com/profile_images/1470416621453778944/-banxQtT_normal.jpg,kooricuc,534,False,False,[],,False,False,False,False,False,,False,0,0,facebook.com/profile.php?id…,https://www.facebook.com/profile.php?id=100087213325638,https://t.co/AIc9Rn8jo8
False,Tue Sep 27 09:22:10 +0000 2016,App ufficiale e bilingue di China Media Group in collaborazione con ambasciate e consolati Cina-Italia,71,2222,54,11,,159,Cinitalia,2222,['1132955312959344641'],False,https://pbs.twimg.com/profile_banners/780699039335526400/1680598740,https://pbs.twimg.com/profile_images/1018035899018326022/FTTjnPJi_normal.jpg,cinitalia,451,False,False,[],,False,False,False,False,False,,False,0,0,italian.cri.cn,https://italian.cri.cn/,https://t.co/vq9AZuP12P
False,Sun Mar 29 06:00:39 +0000 2015,TV reporter based in China | Proud Northwestern @MedillSchool alum,171,1164,806,11,Beijing,153,Yunfei Zhao,1164,[],False,https://pbs.twimg.com/profile_banners/3114541140/1632724172,https://pbs.twimg.com/profile_images/1256444581551370240/itCK_Frz_normal.jpg,Yunfei_Zh,544,False,False,[],,False,False,False,False,False,,False,0,0,linkedin.com/in/yunfeizhao/,https://www.linkedin.com/in/yunfeizhao/,https://t.co/OnFRlC8QQC
False,Mon Apr 13 14:04:08 +0000 2020,"Apprendre le chinois, c'est pas sorcier ! Sautez le pas ! Suivez-moi ! 
Youtube：Le chinois avec Xu Li",353,731,94,5,Beijing,658,Xu Li,731,['1375350785932886019'],False,https://pbs.twimg.com/profile_banners/1249699765433978881/1610359736,https://pbs.twimg.com/profile_images/1401817800067489794/6JoFDtwS_normal.jpg,XuLi52940770,1008,False,False,[],Creator,False,False,False,False,False,,False,0,0,,,
False,Fri May 14 19:09:40 +0000 2021,The official account of the Chinese Embassy in Switzerland.,20328,8070,911,83,"Bern, Switzerland",7910,Chinese Embassy in Switzerland,8070,['1721917088736948286'],False,https://pbs.twimg.com/profile_banners/1393281769181532162/1621020194,https://pbs.twimg.com/profile_images/1393282486113873921/luGFH4KI_normal.jpg,ChinaEmbinCH,10043,False,False,[],,False,False,False,False,False,1623793691744,False,0,0,ch.china-embassy.gov.cn,http://ch.china-embassy.gov.cn,https://t.co/I0wxCcRXSd
False,Wed May 06 09:08:03 +0000 2020,"China Daily-powered think tank, connecting China-focused thinkers around the world, providing thought-provoking research on China-related issues",0,568,156,17,,307,China Watch Institute,568,[],False,,https://pbs.twimg.com/profile_images/1259818235005829123/8_H7RjY__normal.jpg,CDchinawatch,395,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Fri Apr 24 04:01:02 +0000 2020,The official Twitter account of the Consulate General of the People's Republic of China in Sydney,2086,9117,363,130,"Sydney, Australia",5646,Chinese Consulate General in Sydney,9117,['1721675721293328725'],False,https://pbs.twimg.com/profile_banners/1253534354032087041/1587973139,https://pbs.twimg.com/profile_images/1369097509973356544/AaXJahML_normal.jpg,ChinaConSydney,7105,False,False,[],,False,False,False,False,False,,False,0,0,sydney.china-consulate.gov.cn/chn/,http://sydney.china-consulate.gov.cn/chn/,https://t.co/Lm3UpO9eQ0
False,Thu Jun 30 21:40:55 +0000 2011,"Chinese Diplomat. Enjoy working in Beijing, Washington, London，Riyadh, Yemen. Love reading, sports and nice food. Personal view!",2210,2693,740,22,China,1342,shao_zheng,2693,[],False,https://pbs.twimg.com/profile_banners/327024424/1652621203,https://pbs.twimg.com/profile_images/1525830314567733249/X0KUikwj_normal.jpg,shao_zheng,1609,False,False,[],,False,False,False,False,False,,False,0,0,,,
True,Fri Jan 16 04:52:01 +0000 2015,CCTV+ is a leading video news agency in China that offers Chinese news and Chinese perspective on international news.,364,36331,303,268,"Beijing, CHINA",40199,CCTV+,36331,[],False,https://pbs.twimg.com/profile_banners/2985114866/1675614901,https://pbs.twimg.com/profile_images/1600446845666238464/OlZN2kuX_normal.jpg,CCTV_Plus,42343,False,False,[],,False,False,False,False,False,1596770462712,True,1,0,cctvplus.com,http://www.cctvplus.com/,https://t.co/aIRY5pugtz
True,Tue Dec 18 09:11:20 +0000 2012,"@xhnews, Xinhua Institute, previously in Damascus/Washington. Usual disclaimers. Sign up for my newsletter @Beijingchannel, focusing on China's foreign affairs↓",870,5986,3857,151,Beijing,307,Yang Liu,5986,['1611432090721218560'],False,https://pbs.twimg.com/profile_banners/1019375935/1623113911,https://pbs.twimg.com/profile_images/1354486223889342464/4AUZotDv_normal.jpg,yangliuxh,2954,False,False,[],Creator,False,False,False,False,False,1687148707530,True,0,0,beijingchannel.substack.com,https://beijingchannel.substack.com/,https://t.co/Of3TXRWbzK
False,Mon Sep 09 10:50:54 +0000 2019,中国駐大阪総領事館の公式Twitterです！中国社会や中日関係、または在西日本の出来事などを皆様にご紹介させていただきます。フォローしてね！❤这里是中国驻大阪总领馆官方账号。,1803,21455,814,259,大阪府大阪市西区靱本町3-9-2,3716,中華人民共和国駐大阪総領事館,21455,['1716428365857751099'],False,https://pbs.twimg.com/profile_banners/1171012996723699712/1676992442,https://pbs.twimg.com/profile_images/1248262234867826688/D1Lzz-5B_normal.jpg,ChnConsul_osaka,7761,False,False,[],Creator,False,False,False,False,False,,False,0,0,osaka.china-consulate.org/jpn/,http://osaka.china-consulate.org/jpn/,https://t.co/oUfXNTKgAZ
False,Mon May 23 16:49:38 +0000 2011,Visit https://t.co/R59h0TfyQ8 to subscribe our China Daily European Weekly and China Daily UK edition.😄,41,10259,325,381,London,2403,China Daily Europe,10259,[],False,https://pbs.twimg.com/profile_banners/303919573/1505828054,https://pbs.twimg.com/profile_images/583611927026388992/Lh8pjma3_normal.jpg,ChinaDailyEU,124129,False,False,[],,False,False,False,False,False,,False,0,0,europe.chinadaily.com.cn,http://europe.chinadaily.com.cn/,http://t.co/Ga0bn32Rtp
False,Tue Sep 28 11:00:09 +0000 2021,Welcome to the official account of the Ministry of Commerce of the People's Republic of China.,1,8372,12,47,,213,中华人民共和国商务部MOFCOM,8372,[],False,https://pbs.twimg.com/profile_banners/1442805688665710598/1632827186,https://pbs.twimg.com/profile_images/1442806451009835011/LDmhY-c7_normal.jpg,MOFCOM_China,431,False,False,[],,False,False,False,False,False,,False,0,0,mofcom.gov.cn,http://www.mofcom.gov.cn,https://t.co/WfKD1JC9qu
False,Mon Oct 12 09:51:19 +0000 2015,"下載「香港中通社」APP，聚焦港澳，融通中外
iPhone：https://t.co/zh6roKuzO7
Android：https://t.co/EkhwSXKO2D…",3,11771,43,105,Hong Kong,49858,通說,11771,[],False,https://pbs.twimg.com/profile_banners/3868328413/1564247258,https://pbs.twimg.com/profile_images/876690920904704000/PmpQRYe6_normal.jpg,Tong_Shuo,49960,False,False,[],,False,False,False,False,False,,False,0,0,hkcna.hk,http://www.hkcna.hk/,https://t.co/YEju98Chvv
